tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
11-08-2026,00:00,16.0,Cerah,98.0,4.8
11-08-2026,01:00,16.0,Cerah,98.0,4.8
11-08-2026,02:00,16.0,Cerah,98.0,4.8
11-08-2026,03:00,16.0,Berawan,96.0,3.2
11-08-2026,04:00,16.0,Berawan,96.0,3.2
11-08-2026,05:00,16.0,Berawan,96.0,3.2
11-08-2026,06:00,18.0,Cerah Berawan,90.0,3.9
11-08-2026,07:00,18.0,Cerah Berawan,90.0,3.9
11-08-2026,08:00,18.0,Cerah Berawan,90.0,3.9
11-08-2026,09:00,23.0,Cerah Berawan,67.0,9.4
11-08-2026,10:00,23.0,Cerah Berawan,67.0,9.4
11-08-2026,11:00,23.0,Cerah Berawan,67.0,9.4
11-08-2026,12:00,21.0,Cerah Berawan,83.0,9.4
11-08-2026,13:00,21.0,Cerah Berawan,83.0,9.4
11-08-2026,14:00,21.0,Cerah Berawan,83.0,9.4
11-08-2026,15:00,19.0,Cerah Berawan,91.0,3.2
11-08-2026,16:00,19.0,Cerah Berawan,91.0,3.2
11-08-2026,17:00,19.0,Cerah Berawan,91.0,3.2
11-08-2026,18:00,18.0,Berawan,96.0,3.2
11-08-2026,19:00,18.0,Berawan,96.0,3.2
11-08-2026,20:00,18.0,Berawan,96.0,3.2
11-08-2026,21:00,17.0,Berawan,96.0,2.7
11-08-2026,22:00,17.0,Berawan,96.0,2.7
11-08-2026,23:00,17.0,Berawan,96.0,2.7
