tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
20-09-2026,06:00,20.0,Berawan,91.0,4.2
20-09-2026,07:00,20.0,Berawan,91.0,4.2
20-09-2026,08:00,20.0,Berawan,91.0,4.2
20-09-2026,09:00,20.0,Berawan,91.0,4.2
20-09-2026,10:00,20.0,Berawan,91.0,4.2
20-09-2026,11:00,22.0,Cerah Berawan,73.0,6.1
20-09-2026,12:00,22.0,Cerah Berawan,73.0,6.1
20-09-2026,13:00,22.0,Cerah Berawan,73.0,6.1
20-09-2026,14:00,22.0,Cerah Berawan,73.0,8.3
20-09-2026,15:00,22.0,Cerah Berawan,73.0,8.3
20-09-2026,16:00,22.0,Cerah Berawan,73.0,8.3
20-09-2026,17:00,19.0,Berawan,87.0,5.1
20-09-2026,18:00,19.0,Berawan,87.0,5.1
20-09-2026,19:00,19.0,Berawan,87.0,5.1
20-09-2026,20:00,18.0,Berawan,89.0,2.0
20-09-2026,21:00,18.0,Berawan,89.0,2.0
20-09-2026,22:00,18.0,Berawan,89.0,2.0
20-09-2026,23:00,18.0,Berawan,89.0,2.0
