tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
30-08-2026,00:00,22.0,Udara Kabur,86.0,7.8
30-08-2026,01:00,22.0,Udara Kabur,86.0,7.8
30-08-2026,02:00,22.0,Udara Kabur,86.0,5.7
30-08-2026,03:00,22.0,Udara Kabur,86.0,5.7
30-08-2026,04:00,22.0,Udara Kabur,86.0,5.7
30-08-2026,05:00,23.0,Kabut/Asap,80.0,4.4
30-08-2026,06:00,23.0,Kabut/Asap,80.0,4.4
30-08-2026,07:00,23.0,Kabut/Asap,80.0,4.4
30-08-2026,08:00,28.0,Kabut/Asap,60.0,4.4
30-08-2026,09:00,28.0,Kabut/Asap,60.0,4.4
30-08-2026,10:00,28.0,Kabut/Asap,60.0,4.4
30-08-2026,11:00,31.0,Cerah,45.0,8.2
30-08-2026,12:00,31.0,Cerah,45.0,8.2
30-08-2026,13:00,31.0,Cerah,45.0,8.2
30-08-2026,14:00,31.0,Cerah,45.0,8.2
30-08-2026,15:00,31.0,Cerah,45.0,8.2
30-08-2026,16:00,31.0,Cerah,45.0,8.2
30-08-2026,17:00,28.0,Cerah,56.0,4.0
30-08-2026,18:00,28.0,Cerah,56.0,4.0
30-08-2026,19:00,28.0,Cerah,56.0,4.0
30-08-2026,20:00,25.0,Cerah,78.0,4.0
30-08-2026,21:00,25.0,Cerah,78.0,4.0
30-08-2026,22:00,25.0,Cerah,78.0,4.0
30-08-2026,23:00,25.0,Cerah,78.0,4.0
