tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
26-08-2026,00:00,22.0,Cerah Berawan,89.0,1.2
26-08-2026,01:00,22.0,Cerah Berawan,89.0,1.2
26-08-2026,02:00,22.0,Cerah Berawan,89.0,1.2
26-08-2026,03:00,21.0,Cerah,91.0,1.9
26-08-2026,04:00,21.0,Cerah,91.0,1.9
26-08-2026,05:00,21.0,Cerah,91.0,1.9
26-08-2026,06:00,25.0,Cerah,76.0,4.2
26-08-2026,07:00,25.0,Cerah,76.0,4.2
26-08-2026,08:00,25.0,Cerah,76.0,4.2
26-08-2026,09:00,29.0,Cerah,58.0,7.3
26-08-2026,10:00,29.0,Cerah,58.0,7.3
26-08-2026,11:00,29.0,Cerah,58.0,7.3
26-08-2026,12:00,32.0,Cerah,48.0,7.3
26-08-2026,13:00,32.0,Cerah,48.0,7.3
26-08-2026,14:00,32.0,Cerah,48.0,7.3
26-08-2026,15:00,28.0,Cerah,66.0,3.0
26-08-2026,16:00,28.0,Cerah,66.0,3.0
26-08-2026,17:00,28.0,Cerah,66.0,3.0
26-08-2026,18:00,25.0,Cerah,82.0,3.0
26-08-2026,19:00,25.0,Cerah,82.0,3.0
26-08-2026,20:00,25.0,Cerah,82.0,3.0
26-08-2026,21:00,24.0,Cerah,88.0,2.5
26-08-2026,22:00,24.0,Cerah,88.0,2.5
26-08-2026,23:00,24.0,Cerah,88.0,2.5
