tanggal,source_id,provider,target_jam,source_datetime,suhu_C,RH_%,rain_mm,wind_kmh,gap_minutes,point_weight,kategori,raw_condition
10-07-2026,BMKG,BMKG,15:00,2026-07-10 18:00:00,19.0,86.0,0.0,5.9,180.0,0.7425,Cerah,Cerah
10-07-2026,BMKG,BMKG,18:00,2026-07-10 18:00:00,19.0,86.0,0.0,5.9,0.0,1.35,Cerah,Cerah
10-07-2026,CMA,Open-Meteo / CMA GRAPES,06:00,2026-07-10 06:00:00,18.6,93.0,0.0,4.4,0.0,0.85,Cerah,wmo:0
10-07-2026,CMA,Open-Meteo / CMA GRAPES,09:00,2026-07-10 09:00:00,24.3,62.0,0.0,5.1,0.0,0.85,Cerah,wmo:0
10-07-2026,CMA,Open-Meteo / CMA GRAPES,12:00,2026-07-10 12:00:00,26.8,53.0,0.1,8.9,0.0,0.85,Hujan Ringan,wmo:51
10-07-2026,CMA,Open-Meteo / CMA GRAPES,15:00,2026-07-10 15:00:00,24.0,83.0,0.9,5.0,0.0,0.85,Hujan Ringan,wmo:53
10-07-2026,CMA,Open-Meteo / CMA GRAPES,18:00,2026-07-10 18:00:00,20.9,96.0,0.2,1.5,0.0,0.85,Hujan Ringan,wmo:51
10-07-2026,ECMWF,Open-Meteo / ECMWF,06:00,2026-07-10 06:00:00,15.6,92.0,0.0,6.5,0.0,1.2,Berawan,wmo:3
10-07-2026,ECMWF,Open-Meteo / ECMWF,09:00,2026-07-10 09:00:00,21.8,68.0,0.0,2.5,0.0,1.2,Berawan,wmo:3
10-07-2026,ECMWF,Open-Meteo / ECMWF,12:00,2026-07-10 12:00:00,27.0,52.0,0.0,0.8,0.0,1.2,Berawan,wmo:3
10-07-2026,ECMWF,Open-Meteo / ECMWF,15:00,2026-07-10 15:00:00,26.7,58.0,0.0,0.7,0.0,1.2,Berawan,wmo:3
10-07-2026,ECMWF,Open-Meteo / ECMWF,18:00,2026-07-10 18:00:00,22.8,86.0,0.0,1.8,0.0,1.2,Cerah Berawan,wmo:2
10-07-2026,GFS,Open-Meteo / NOAA GFS,06:00,2026-07-10 06:00:00,16.3,82.0,0.0,7.8,0.0,1.0,Berawan,wmo:3
10-07-2026,GFS,Open-Meteo / NOAA GFS,09:00,2026-07-10 09:00:00,22.9,61.0,0.0,1.1,0.0,1.0,Berawan,wmo:3
10-07-2026,GFS,Open-Meteo / NOAA GFS,12:00,2026-07-10 12:00:00,27.4,47.0,0.0,6.9,0.0,1.0,Berawan,wmo:3
10-07-2026,GFS,Open-Meteo / NOAA GFS,15:00,2026-07-10 15:00:00,26.7,58.0,0.1,8.9,0.0,1.0,Hujan Ringan,wmo:51
10-07-2026,GFS,Open-Meteo / NOAA GFS,18:00,2026-07-10 18:00:00,22.2,90.0,0.2,5.5,0.0,1.0,Hujan Ringan,wmo:51
10-07-2026,ICON,Open-Meteo / DWD ICON,06:00,2026-07-10 06:00:00,18.9,64.0,0.0,8.2,0.0,1.05,Berawan,wmo:3
10-07-2026,ICON,Open-Meteo / DWD ICON,09:00,2026-07-10 09:00:00,23.0,68.0,0.0,1.1,0.0,1.05,Cerah Berawan,wmo:1
10-07-2026,ICON,Open-Meteo / DWD ICON,12:00,2026-07-10 12:00:00,26.2,63.0,0.0,4.1,0.0,1.05,Cerah Berawan,wmo:2
10-07-2026,ICON,Open-Meteo / DWD ICON,15:00,2026-07-10 15:00:00,26.5,62.0,0.0,7.7,0.0,1.05,Cerah Berawan,wmo:2
10-07-2026,ICON,Open-Meteo / DWD ICON,18:00,2026-07-10 18:00:00,23.3,82.0,0.0,5.9,0.0,1.05,Cerah Berawan,wmo:2
10-07-2026,KMA,Open-Meteo / KMA,06:00,2026-07-10 06:00:00,,,,,0.0,0.63,Berawan,wmo:None
10-07-2026,KMA,Open-Meteo / KMA,09:00,2026-07-10 09:00:00,,,,,0.0,0.63,Berawan,wmo:None
10-07-2026,KMA,Open-Meteo / KMA,12:00,2026-07-10 12:00:00,,,,,0.0,0.63,Berawan,wmo:None
10-07-2026,KMA,Open-Meteo / KMA,15:00,2026-07-10 15:00:00,,,,,0.0,0.63,Berawan,wmo:None
10-07-2026,KMA,Open-Meteo / KMA,18:00,2026-07-10 18:00:00,,,,,0.0,0.63,Berawan,wmo:None
10-07-2026,METEOFRANCE,Open-Meteo / Meteo-France,06:00,2026-07-10 06:00:00,19.1,88.0,0.0,6.3,0.0,1.1,Cerah Berawan,wmo:2
10-07-2026,METEOFRANCE,Open-Meteo / Meteo-France,09:00,2026-07-10 09:00:00,24.2,83.0,0.0,0.7,0.0,1.1,Cerah Berawan,wmo:2
10-07-2026,METEOFRANCE,Open-Meteo / Meteo-France,12:00,2026-07-10 12:00:00,28.8,64.0,0.0,3.4,0.0,1.1,Berawan,wmo:3
10-07-2026,METEOFRANCE,Open-Meteo / Meteo-France,15:00,2026-07-10 15:00:00,27.8,78.0,0.1,3.5,0.0,1.1,Hujan Ringan,wmo:51
10-07-2026,METEOFRANCE,Open-Meteo / Meteo-France,18:00,2026-07-10 18:00:00,25.4,91.0,0.6,1.5,0.0,1.1,Hujan Ringan,wmo:53
10-07-2026,METNO,MET Norway,15:00,2026-07-10 17:00:00,24.4,64.9,0.0,13.32,120.0,0.55,Cerah Berawan,partlycloudy_day
10-07-2026,METNO,MET Norway,18:00,2026-07-10 18:00:00,23.2,75.1,0.0,11.16,0.0,1.0,Cerah Berawan,fair_day
10-07-2026,UKMO,Open-Meteo / UK Met Office,06:00,2026-07-10 06:00:00,17.5,80.0,0.0,8.3,0.0,0.95,Berawan,wmo:3
10-07-2026,UKMO,Open-Meteo / UK Met Office,09:00,2026-07-10 09:00:00,22.6,75.0,0.0,1.8,0.0,0.95,Berawan,wmo:3
10-07-2026,UKMO,Open-Meteo / UK Met Office,12:00,2026-07-10 12:00:00,25.7,61.0,0.0,9.4,0.0,0.95,Berawan,wmo:3
10-07-2026,UKMO,Open-Meteo / UK Met Office,15:00,2026-07-10 15:00:00,24.4,78.0,0.2,10.1,0.0,0.95,Hujan Ringan,wmo:51
10-07-2026,UKMO,Open-Meteo / UK Met Office,18:00,2026-07-10 18:00:00,21.6,97.0,0.4,7.2,0.0,0.95,Hujan Ringan,wmo:51
