tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
12-08-2026,00:00,16.0,Cerah Berawan,99.0,1.8
12-08-2026,01:00,16.0,Cerah Berawan,99.0,1.8
12-08-2026,02:00,16.0,Cerah Berawan,99.0,1.8
12-08-2026,03:00,16.0,Cerah Berawan,98.0,5.3
12-08-2026,04:00,16.0,Cerah Berawan,98.0,5.3
12-08-2026,05:00,16.0,Cerah Berawan,98.0,5.3
12-08-2026,06:00,18.0,Cerah Berawan,95.0,4.2
12-08-2026,07:00,18.0,Cerah Berawan,95.0,4.2
12-08-2026,08:00,18.0,Cerah Berawan,95.0,4.2
12-08-2026,09:00,23.0,Cerah Berawan,70.0,1.2
12-08-2026,10:00,23.0,Cerah Berawan,70.0,1.2
12-08-2026,11:00,23.0,Cerah Berawan,70.0,1.2
12-08-2026,12:00,22.0,Cerah Berawan,77.0,1.2
12-08-2026,13:00,22.0,Cerah Berawan,77.0,1.2
12-08-2026,14:00,22.0,Cerah Berawan,77.0,1.2
12-08-2026,15:00,21.0,Cerah Berawan,80.0,3.1
12-08-2026,16:00,21.0,Cerah Berawan,80.0,3.1
12-08-2026,17:00,21.0,Cerah Berawan,80.0,3.1
12-08-2026,18:00,19.0,Cerah Berawan,95.0,3.1
12-08-2026,19:00,19.0,Cerah Berawan,95.0,3.1
12-08-2026,20:00,19.0,Cerah Berawan,95.0,3.1
12-08-2026,21:00,18.0,Cerah Berawan,99.0,4.2
12-08-2026,22:00,18.0,Cerah Berawan,99.0,4.2
12-08-2026,23:00,18.0,Cerah Berawan,99.0,4.2
