tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
23-08-2026,00:00,21.0,Udara Kabur,96.0,4.9
23-08-2026,01:00,21.0,Udara Kabur,96.0,4.9
23-08-2026,02:00,21.0,Udara Kabur,96.0,4.9
23-08-2026,03:00,20.0,Kabut/Asap,97.0,3.5
23-08-2026,04:00,20.0,Kabut/Asap,97.0,3.5
23-08-2026,05:00,20.0,Kabut/Asap,97.0,3.5
23-08-2026,06:00,24.0,Udara Kabur,83.0,4.1
23-08-2026,07:00,24.0,Udara Kabur,83.0,4.1
23-08-2026,08:00,24.0,Udara Kabur,83.0,4.1
23-08-2026,09:00,29.0,Cerah,62.0,10.3
23-08-2026,10:00,29.0,Cerah,62.0,10.3
23-08-2026,11:00,29.0,Cerah,62.0,10.3
23-08-2026,12:00,30.0,Cerah,54.0,10.3
23-08-2026,13:00,30.0,Cerah,54.0,10.3
23-08-2026,14:00,30.0,Cerah,54.0,10.3
23-08-2026,15:00,29.0,Cerah,52.0,2.2
23-08-2026,16:00,29.0,Cerah,52.0,2.2
23-08-2026,17:00,29.0,Cerah,52.0,2.2
23-08-2026,18:00,24.0,Cerah,69.0,2.2
23-08-2026,19:00,24.0,Cerah,69.0,2.2
23-08-2026,20:00,24.0,Cerah,69.0,2.2
23-08-2026,21:00,22.0,Cerah Berawan,79.0,4.9
23-08-2026,22:00,22.0,Cerah Berawan,79.0,4.9
23-08-2026,23:00,22.0,Cerah Berawan,79.0,4.9
