tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
17-09-2026,00:00,22.0,Udara Kabur,83.0,8.0
17-09-2026,01:00,22.0,Udara Kabur,83.0,8.0
17-09-2026,02:00,21.0,Udara Kabur,83.0,6.1
17-09-2026,03:00,21.0,Udara Kabur,83.0,6.1
17-09-2026,04:00,21.0,Udara Kabur,83.0,6.1
17-09-2026,05:00,23.0,Cerah,72.0,5.6
17-09-2026,06:00,23.0,Cerah,72.0,5.6
17-09-2026,07:00,23.0,Cerah,72.0,5.6
17-09-2026,08:00,29.0,Cerah,47.0,5.6
17-09-2026,09:00,29.0,Cerah,47.0,5.6
17-09-2026,10:00,29.0,Cerah,47.0,5.6
17-09-2026,11:00,32.0,Cerah,38.0,8.9
17-09-2026,12:00,32.0,Cerah,38.0,8.9
17-09-2026,13:00,32.0,Cerah,38.0,8.9
17-09-2026,14:00,31.0,Cerah,40.0,8.9
17-09-2026,15:00,31.0,Cerah,40.0,8.9
17-09-2026,16:00,31.0,Cerah,40.0,8.9
17-09-2026,17:00,27.0,Cerah,56.0,4.9
17-09-2026,18:00,27.0,Cerah,56.0,4.9
17-09-2026,19:00,27.0,Cerah,56.0,4.9
17-09-2026,20:00,24.0,Cerah,75.0,4.9
17-09-2026,21:00,24.0,Cerah,75.0,4.9
17-09-2026,22:00,24.0,Cerah,75.0,4.9
17-09-2026,23:00,24.0,Cerah,75.0,4.9
